Object_Target_Code	Object_Target_Alias_Name	Flux_Version	Job_Version	Object_Source_Code	Object_Source_Alias_Name	Object_Source_Name
L30497B	TYP_METHD_CALC_BALE	1002	1002	W304970	TYP_METHD_CALC_BALE	TYP_METHD_CALC_BALE
L30498A	EPRGN_SALRL_QUOTD	1002	1002	W304980	EPRGN_SALRL	EPRGN_SALRL
L30498B	EPRGN_SALRL_MENS	1002	1002	W304980	EPRGN_SALRL	EPRGN_SALRL
L305040	A_BDF_MENS	1002	1002	W305040	A_BDF_MENS	A_BDF_MENS
L305060	ETS	1002	1002	W305060	ETS	ETS
L305080	ETAT_CNTCT_A_FAIRE	1002	1002	W305080	ETAT_CNTCT_A_FAIRE	ETAT_CNTCT_A_FAIRE
L305090	ETAT_MSG_A_FAIRE	1002	1002	W305090	ETAT_MSG_A_FAIRE	ETAT_MSG_A_FAIRE
L30510A	TYP_NATO_A	1002	1002	W305100	TYP_NATO	TYP_NATO
L30510B	TYP_NATO	1002	1002	W305100	TYP_NATO	TYP_NATO
L30512A	TYP_PORTEF_BALE_CREANC_A	1002	1002	W305120	TYP_PORTEF_BALE_CREANC	TYP_PORTEF_BALE_CREANC
L30512B	TYP_PORTEF_BALE_CREANC	1002	1002	W305120	TYP_PORTEF_BALE_CREANC	TYP_PORTEF_BALE_CREANC
L305140	ETS_COORD	1002	1002	W305140	ETS_COORD	ETS_COORD
L305150	ETS_FINC_CONC	1002	1002	W305150	ETS_FINC_CONC	ETS_FINC_CONC
L30516A	TYP_CT_RISQ_EXPOSE_A	1002	1002	W305160	TYP_CT_RISQ_EXPOSE	TYP_CT_RISQ_EXPOSE
L30516B	TYP_CT_RISQ_EXPOSE	1002	1002	W305160	TYP_CT_RISQ_EXPOSE	TYP_CT_RISQ_EXPOSE
L305180	EVT	1002	1002	W305180	EVT	EVT
L305200	PART_AGT_ECON	1002	1002	W305200	PART_AGT_ECON	PART_AGT_ECON
L305220	EXTCR_CRED_EURO	1002	1002	W305220	EXTCR_CRED_EURO	EXTCR_CRED_EURO
L305230	TYP_SDA	1002	1002	W305230	TYP_SDA	TYP_SDA
L305240	EXTCR_CRED_DEVIS	1002	1002	W305240	EXTCR_CRED_DEVIS	EXTCR_CRED_DEVIS
L30525A	TYP_NATU_RISQ_CONTREPARTIE_A	1002	1002	W305250	TYP_NATU_RISQ_CONTREPARTIE	TYP_NATU_RISQ_CONTREPARTIE
L30525B	TYP_NATU_RISQ_CONTREPARTIE	1002	1002	W305250	TYP_NATU_RISQ_CONTREPARTIE	TYP_NATU_RISQ_CONTREPARTIE
L305260	EXTCR_OPEN	1002	1002	W305260	EXTCR_OPEN	EXTCR_OPEN
L305280	EXTCR_TEMA	1002	1002	W305280	EXTCR_TEMA	EXTCR_TEMA
L30529A	TYP_CT_CREANC_EXPOSE_A	1002	1002	W305290	TYP_CT_CREANC_EXPOSE	TYP_CT_CREANC_EXPOSE
L30529B	TYP_CT_CREANC_EXPOSE	1002	1002	W305290	TYP_CT_CREANC_EXPOSE	TYP_CT_CREANC_EXPOSE
L30533A	TYP_TOP_MSTR_A	1002	1002	W305330	TYP_TOP_MSTR	TYP_TOP_MSTR
L30533B	TYP_TOP_MSTR	1002	1002	W305330	TYP_TOP_MSTR	TYP_TOP_MSTR
L305370	FAIT_UTI	1002	1002	W305370	FAIT_UTI	FAIT_UTI
L305380	FAM_OFR	1002	1002	W305380	FAM_OFR	FAM_OFR
L305390	FAM_OFR_FAM_OFR	1002	1002	W305390	FAM_OFR_FAM_OFR	FAM_OFR_FAM_OFR
L305400	FAM_PROD	1002	1002	W305400	FAM_PROD	FAM_PROD
L305410	FAM_PROD_FAM_PROD	1002	1002	W305410	FAM_PROD_FAM_PROD	FAM_PROD_FAM_PROD
L305420	CPTE_A_VUE	1002	1002	W305420	CPTE_A_VUE	CPTE_A_VUE
L305440	INDIC_RCESN_SVI_RDMT	1002	1002	W305440	INDIC_RCESN_SVI_RDMT	INDIC_RCESN_SVI_RDMT
L305700	FNCTN_BAM	1002	1002	W305700	FNCTN_BAM	FNCTN_BAM
L305780	FNCTN	1002	1002	W305780	FNCTN	FNCTN
L305830	GRP_SOUSC_PAGOD	1002	1002	W305830	GRP_SOUSC_PAGOD	GRP_SOUSC_PAGOD
L305860	TYP_REFC_VAL	1002	1002	W305860	TYP_REFC_VAL	TYP_REFC_VAL
L305950	PST_FNCT_RESPONS_PORTEF	1002	1002	W305950	PST_FNCT_RESPONS_PORTEF	PST_FNCT_RESPONS_PORTEF
L305980	PAYEUR_EXT	1002	1002	W305980	PAYEUR_EXT	PAYEUR_EXT
L306000	ECHCE	1002	1002	W306000	ECHCE	ECHCE
L306020	CMPOS_ECHCE	1002	1002	W306020	CMPOS_ECHCE	CMPOS_ECHCE
L306040	RET_ECHCE	1002	1002	W306040	RET_ECHCE	RET_ECHCE
L306050	TRCH_CREANC_BDE_MENS	1002	1002	W306050	TRCH_CREANC_BDE_MENS	TRCH_CREANC_BDE_MENS
L306080	GRNT	1002	1002	W306080	GRNT	GRNT
L306100	EVT_PRET	1002	1002	W306100	EVT_PRET	EVT_PRET
L306140	OPTN_CRED	1002	1002	W306140	OPTN_CRED	OPTN_CRED
L306200	RESS_PRET	1002	1002	W306200	RESS_PRET	RESS_PRET
L306210	TYP_MATRL_TELPHNIE	1002	1002	W306210	TYP_MATRL_TELPHNIE	TYP_MATRL_TELPHNIE
L306220	PRSCRPTR	1002	1002	W306220	PRSCRPTR	PRSCRPTR
L306230	TYP_PRSCRPTR	1002	1002	W306230	TYP_PRSCRPTR	TYP_PRSCRPTR
L306240	TYP_TRCH_HOR	1002	1002	W306240	TYP_TRCH_HOR	TYP_TRCH_HOR
L30628A	TYP_SAV_A	1002	1002	W306280	TYP_SAV	TYP_SAV
L30628B	TYP_SAV	1002	1002	W306280	TYP_SAV	TYP_SAV
L306290	INTVTN_PRSCRPTR	1002	1002	W306290	INTVTN_PRSCRPTR	INTVTN_PRSCRPTR
L306320	STAT_TELPHNIE_SECRS	1002	1002	W306320	STAT_TELPHNIE_SECRS	STAT_TELPHNIE_SECRS
L306330	PLFD	1002	1002	W306330	PLFD	PLFD
L306340	STAT_TELPHNIE_FVERT	1002	1002	W306340	STAT_TELPHNIE_FVERT	STAT_TELPHNIE_FVERT
L306360	STAT_TELPHNIE_AGT	1002	1002	W306360	STAT_TELPHNIE_AGT	STAT_TELPHNIE_AGT
L306390	PROJ	1002	1002	W306390	PROJ	PROJ
L30640A	TYP_STATU_SCNRIO_A	1002	1002	W306400	TYP_STATU_SCNRIO	TYP_STATU_SCNRIO
L30640B	TYP_STATU_SCNRIO	1002	1002	W306400	TYP_STATU_SCNRIO	TYP_STATU_SCNRIO
L306410	ACTN_CRED_COMPLEXE	1002	1002	W306410	ACTN_CRED_COMPLEXE	ACTN_CRED_COMPLEXE
L306420	TYP_CT_RESTRICTION_CRED	1002	1002	W306420	TYP_CT_RESTRICTION_CRED	TYP_CT_RESTRICTION_CRED
L306480	STAT_TELPHNIE_SAV	1002	1002	W306480	STAT_TELPHNIE_SAV	STAT_TELPHNIE_SAV
L306500	TYP_TRCH_DUR_INITL_PRET	1002	1002	W306500	TYP_TRCH_DUR_INITL_PRET	TYP_TRCH_DUR_INITL_PRET
L306520	STAT_TELPHNIE_AVI_CCM	1002	1002	W306520	STAT_TELPHNIE_AVI_CCM	STAT_TELPHNIE_AVI_CCM
L306540	TYP_DUR_INITL_PRET	1002	1002	W306540	TYP_DUR_INITL_PRET	TYP_DUR_INITL_PRET
L306550	TYP_TRCH_DUR_INITL_PRET_AGRG	1002	1002	W306550	TYP_TRCH_DUR_INITL_PRET_AGRG	TYP_TRCH_DUR_INITL_PRET_AGRG
L306560	GRNT_COUVRE_EDC	1002	1002	W306560	GRNT_COUVRE_EDC	GRNT_COUVRE_EDC
L306570	GRP_CHOIX	1002	1002	W306570	GRP_CHOIX	GRP_CHOIX
L306590	STAT_TELPHNIE_AGNC	1002	1002	W306590	STAT_TELPHNIE_AGNC	STAT_TELPHNIE_AGNC
L306600	ECD_BAM_FNCTN_BAM	1002	1002	W306600	ECD_BAM_FNCTN_BAM	ECD_BAM_FNCTN_BAM
L30661A	TYP_CT_SIGNER_A	1002	1002	W306610	TYP_CT_SIGNER	TYP_CT_SIGNER
L30661B	TYP_CT_SIGNER	1002	1002	W306610	TYP_CT_SIGNER	TYP_CT_SIGNER
L306620	LGT	1002	1002	W306620	LGT	LGT
L30665A	TYP_SCNRIO_VNT_A	1002	1002	W306650	TYP_SCNRIO_VNT	TYP_SCNRIO_VNT
L30665B	TYP_SCNRIO_VNT	1002	1002	W306650	TYP_SCNRIO_VNT	TYP_SCNRIO_VNT
L306690	ETS_HISTO_CA	1002	1002	W306690	ETS_HISTO_CA	ETS_HISTO_CA
L30670A	TYP_TECHN_COM_VNT_A	1002	1002	W306700	TYP_TECHN_COM_VNT	TYP_TECHN_COM_VNT
L30670B	TYP_TECHN_COM_VNT	1002	1002	W306700	TYP_TECHN_COM_VNT	TYP_TECHN_COM_VNT
L306710	HIERA_UTI	1002	1002	W306710	HIERA_UTI	HIERA_UTI
L306720	ANA_AGRIS	1002	1002	W306720	ANA_AGRIS	ANA_AGRIS
L306740	BALE_2	1002	1002	W306740	BALE_2	BALE_2
L306750	LIST_INDIC_TELPHNIE	1002	1002	W306750	LIST_INDIC_TELPHNIE	LIST_INDIC_TELPHNIE
L306760	SYNTH_CPTE_A_VUE	1002	1002	W306760	SYNTH_CPTE_A_VUE	SYNTH_CPTE_A_VUE
L306770	DOSS_VNT	1002	1002	W306770	DOSS_VNT	DOSS_VNT
L306780	ANA_PROF	1002	1002	W306780	ANA_PROF	ANA_PROF
L306990	SINSTR	1002	1002	W306990	SINSTR	SINSTR
L307090	PROD_PACIFICA_PROD_CIAL	1002	1002	W307090	PROD_PACIFICA_PROD_CIAL	PROD_PACIFICA_PROD_CIAL
L307510	SITUA_PARTC	1002	1002	W307510	SITUA_PARTC	SITUA_PARTC
L307530	INDIC_CLI	1002	1002	W307530	INDIC_CLI	INDIC_CLI
L307560	INDIC_COCLICO_CLI_CIAL	1002	1002	W307560	INDIC_COCLICO_CLI_CIAL	INDIC_COCLICO_CLI_CIAL
L307590	INDIC_COCLICO_PART	1002	1002	W307590	INDIC_COCLICO_PART	INDIC_COCLICO_PART
L307600	INDIC_FACTN_SVI_RDMT	1002	1002	W307600	INDIC_FACTN_SVI_RDMT	INDIC_FACTN_SVI_RDMT
L307620	IND_COCLICO_CTR_DETENU	1002	1002	W307620	IND_COCLICO_CTR_DETENU	IND_COCLICO_CTR_DETENU
L307630	IND_COCLICO_EDC_DETENU	1002	1002	W307630	IND_COCLICO_EDC_DETENU	IND_COCLICO_EDC_DETENU
L307650	QUALF_FIDL_CR_CLI_CIAL	1002	1002	W307650	QUALF_FIDL_CR_CLI_CIAL	QUALF_FIDL_CR_CLI_CIAL
L307670	QUALF_FIDL_NATN_CLI_CIAL	1002	1002	W307670	QUALF_FIDL_NATN_CLI_CIAL	QUALF_FIDL_NATN_CLI_CIAL
L307700	INFO_PERSONNALISEE_MDC	1002	1002	W307700	INFO_PERSONNALISEE_MDC	INFO_PERSONNALISEE_MDC
L307740	NOTE_MIRE	1002	1002	W307740	NOTE_MIRE	NOTE_MIRE
L307940	JRNL_ACTN	1002	1002	W307940	JRNL_ACTN	JRNL_ACTN
L307980	EDS_COORD	1002	1002	W307980	EDS_COORD	EDS_COORD
L308010	TYP_VAL_INDIC_A_COCLICO	1002	1002	W308010	TYP_VAL_INDIC_A_COCLICO	TYP_VAL_INDIC_A_COCLICO
L308030	TYP_SEGM_COCLICO	1002	1002	W308030	TYP_SEGM_COCLICO	TYP_SEGM_COCLICO
L308050	LIEN_ACTE_OFR_BSN	1002	1002	W308050	LIEN_ACTE_OFR_BSN	LIEN_ACTE_OFR_BSN
L308060	LIEN_ENTRE_ECD	1002	1002	W308060	LIEN_ENTRE_ECD	LIEN_ENTRE_ECD
L308090	LIEN_ENTRE_EVT	1002	1002	W308090	LIEN_ENTRE_EVT	LIEN_ENTRE_EVT
L308100	LIEN_OFR_PROD	1002	1002	W308100	LIEN_OFR_PROD	LIEN_OFR_PROD
L308130	LIST_EPUR	1002	1002	W308130	LIST_EPUR	LIST_EPUR
L308150	LIST_ETOFE	1002	1002	W308150	LIST_ETOFE	LIST_ETOFE
L308200	ADR_COMN	1002	1002	W308200	ADR_COMN	ADR_COMN
L308250	MDC_PREVISIONNEL	1002	1002	W308250	MDC_PREVISIONNEL	MDC_PREVISIONNEL
L308280	MSVG	1002	1002	W308280	MSVG	MSVG
L308300	MSG_FAIRE	1002	1002	W308300	MSG_FAIRE	MSG_FAIRE
L308350	MISE_EN_MRCH	1002	1002	W308350	MISE_EN_MRCH	MISE_EN_MRCH
L308360	MODE_LIVN_CB	1002	1002	W308360	MODE_LIVN_CB	MODE_LIVN_CB
L308420	MTF_CNTCT	1002	1002	W308420	MTF_CNTCT	MTF_CNTCT
L308440	MRCH	1002	1002	W308440	MRCH	MRCH
L308560	MTF_BLOCG_CTR_CB	1002	1002	W308560	MTF_BLOCG_CTR_CB	MTF_BLOCG_CTR_CB
L30857A	MTF_CLOT_A	1002	1002	W308570	MTF_CLOT	MTF_CLOT
L30857B	MTF_CLOT	1002	1002	W308570	MTF_CLOT	MTF_CLOT
L30859A	MTF_OUV_A	1002	1002	W308590	MTF_OUV	MTF_OUV
L30859B	MTF_OUV	1002	1002	W308590	MTF_OUV	MTF_OUV
L308600	NATU_LIEN	1002	1002	W308600	NATU_LIEN	NATU_LIEN
L308670	PART_NOTE_LUC	1002	1002	W308670	PART_NOTE_LUC	PART_NOTE_LUC
L308770	OFR	1002	1002	W308770	OFR	OFR
L308780	OFR_FAM_OFR	1002	1002	W308780	OFR_FAM_OFR	OFR_FAM_OFR
L308790	OFR_MRCH	1002	1002	W308790	OFR_MRCH	OFR_MRCH
L308800	OFR_SEGM_MRCH_CIAL	1002	1002	W308800	OFR_SEGM_MRCH_CIAL	OFR_SEGM_MRCH_CIAL
L308810	CRED_SOFINCO	1002	1002	W308810	CRED_SOFINCO	CRED_SOFINCO
L308850	CRED_SOFINCO_PLAN	1002	1002	W308850	CRED_SOFINCO_PLAN	CRED_SOFINCO_PLAN
L308890	OPERN_FINC	1002	1002	W308890	OPERN_FINC	OPERN_FINC
L308910	OPPORT	1002	1002	W308910	OPPORT	OPPORT
L308940	OPERN_SDD	1002	1002	W308940	OPERN_SDD	OPERN_SDD
L308950	OPTN	1002	1002	W308950	OPTN	OPTN
L308960	OPTN_CHOIX_SUR_OPTN	1002	1002	W308960	OPTN_CHOIX_SUR_OPTN	OPTN_CHOIX_SUR_OPTN
L308980	OPTN_FISCALE	1002	1002	W308980	OPTN_FISCALE	OPTN_FISCALE
L308990	OPTN_GRP_CHOIX	1002	1002	W308990	OPTN_GRP_CHOIX	OPTN_GRP_CHOIX
L309000	OPTN_OFR	1002	1002	W309000	OPTN_OFR	OPTN_OFR
L309010	OPTN_PROD_CIAL	1002	1002	W309010	OPTN_PROD_CIAL	OPTN_PROD_CIAL
L309180	PARAM_INDIC_ICS	1002	1002	W309180	PARAM_INDIC_ICS	PARAM_INDIC_ICS
L309190	PARAM_INDIC_NAF	1002	1002	W309190	PARAM_INDIC_NAF	PARAM_INDIC_NAF
L309200	TUTH_PAR_HISTO_BATCH	1002	1002	W309200	TUTH_PAR_HISTO_BATCH	TUTH_PAR_HISTO_BATCH
L309260	PART_ADR	1002	1002	W309260	PART_ADR	PART_ADR
L309280	TEL	1002	1002	W309280	TEL	TEL
L309300	PART	1002	1002	W309300	PART	PART
L309320	TUTH_PAR_HISTO_TEMPSREEL	1002	1002	W309320	TUTH_PAR_HISTO_TEMPSREEL	TUTH_PAR_HISTO_TEMPSREEL
L309370	PART_CMPS_CRCL_COM	1002	1002	W309370	PART_CMPS_CRCL_COM	PART_CMPS_CRCL_COM
L309380	PART_COORD	1002	1002	W309380	PART_COORD	PART_COORD
L309390	PART_CTR	1002	1002	W309390	PART_CTR	PART_CTR
L309420	PART_ELT_CONSTI_DOCU	1002	1002	W309420	PART_ELT_CONSTI_DOCU	PART_ELT_CONSTI_DOCU
L309440	PART_ENTR	1002	1002	W309440	PART_ENTR	PART_ENTR
L309490	PART_PART	1002	1002	W309490	PART_PART	PART_PART
L309530	PART_POSSED_ENTR	1002	1002	W309530	PART_POSSED_ENTR	PART_POSSED_ENTR
L309580	PAYS	1002	1002	W309580	PAYS	PAYS
L309610	PART_EPRGN_ASSU	1002	1002	W309610	PART_EPRGN_ASSU	PART_EPRGN_ASSU
L309750	VAL_LIQUIDATIVE_PE	1002	1002	W309750	VAL_LIQUIDATIVE_PE	VAL_LIQUIDATIVE_PE
L309770	SPRT_INVESTISSEMENT	1002	1002	W309770	SPRT_INVESTISSEMENT	SPRT_INVESTISSEMENT
L309850	PROD_ASSU_PREDICA	1002	1002	W309850	PROD_ASSU_PREDICA	PROD_ASSU_PREDICA
L309870	ECD_ASSU_PVYANC	1002	1002	W309870	ECD_ASSU_PVYANC	ECD_ASSU_PVYANC
L309920	PERSON_MOR	1002	1002	W309920	PERSON_MOR	PERSON_MOR
L309940	PERSON_PHSQ_SITUA_FAM	1002	1002	W309940	PERSON_PHSQ_SITUA_FAM	PERSON_PHSQ_SITUA_FAM
L309960	PERSON	1002	1002	W309960	PERSON	PERSON
L309970	PERSON_CMPS_PART	1002	1002	W309970	PERSON_CMPS_PART	PERSON_CMPS_PART
L309980	PERSON_COORD	1002	1002	W309980	PERSON_COORD	PERSON_COORD
L310040	PERSON_PERSON	1002	1002	W310040	PERSON_PERSON	PERSON_PERSON
L310050	PERSON_PHSQ	1002	1002	W310050	PERSON_PHSQ	PERSON_PHSQ
L310060	PERSON_PHSQ_CPCT_JUR	1002	1002	W310060	PERSON_PHSQ_CPCT_JUR	PERSON_PHSQ_CPCT_JUR
L310090	PERSON_PHSQ_RGM_MATRIM	1002	1002	W310090	PERSON_PHSQ_RGM_MATRIM	PERSON_PHSQ_RGM_MATRIM
L310110	PERSON_SEGM_CIAL	1002	1002	W310110	PERSON_SEGM_CIAL	PERSON_SEGM_CIAL
L310190	PLFD_UTIL	1002	1002	W310190	PLFD_UTIL	PLFD_UTIL
L310220	PORTEF	1002	1002	W310220	PORTEF	PORTEF
L310230	PST_FNCT	1002	1002	W310230	PST_FNCT	PST_FNCT
L310240	PRECO_BATCH	1002	1002	W310240	PRECO_BATCH	PRECO_BATCH
L310270	PRVE_CLI_BNFCR	1002	1002	W310270	PRVE_CLI_BNFCR	PRVE_CLI_BNFCR
L310290	PROD_CONC	1002	1002	W310290	PROD_CONC	PROD_CONC
L310320	PRODTR_ASSU_VIE	1002	1002	W310320	PRODTR_ASSU_VIE	PRODTR_ASSU_VIE
L310360	PROD_CIAL	1002	1002	W310360	PROD_CIAL	PROD_CIAL
L310370	PROD_CIAL_FAM_PROD	1002	1002	W310370	PROD_CIAL_FAM_PROD	PROD_CIAL_FAM_PROD
L310380	PROD_CIAL_GRP_CHOIX	1002	1002	W310380	PROD_CIAL_GRP_CHOIX	PROD_CIAL_GRP_CHOIX
L310390	PROD_CIAL_MRCH	1002	1002	W310390	PROD_CIAL_MRCH	PROD_CIAL_MRCH
L310400	PROD_CIAL_PROD_CIAL	1002	1002	W310400	PROD_CIAL_PROD_CIAL	PROD_CIAL_PROD_CIAL
L310440	PROD_PRODTR	1002	1002	W310440	PROD_PRODTR	PROD_PRODTR
L310450	PROD_PRODTR_PROD_PRODTR	1002	1002	W310450	PROD_PRODTR_PROD_PRODTR	PROD_PRODTR_PROD_PRODTR
L31046A	TYP_CSP_A	1002	1002	W310460	TYP_CSP	TYP_CSP
L31046B	TYP_CSP	1002	1002	W310460	TYP_CSP	TYP_CSP
L310500	PROJ_UNICA	1002	1002	W310500	PROJ_UNICA	PROJ_UNICA
L310540	PRVE_CLI_ORIG	1002	1002	W310540	PRVE_CLI_ORIG	PRVE_CLI_ORIG
L310550	SYNTH_ESPECE	1002	1002	W310550	SYNTH_ESPECE	SYNTH_ESPECE
L310710	PART_SGMTN_NOTATN_BALE2	1002	1002	W310710	PART_SGMTN_NOTATN_BALE2	PART_SGMTN_NOTATN_BALE2
L310720	RATIO_FINC	1002	1002	W310720	RATIO_FINC	RATIO_FINC
L310760	TYP_FAM_OFR_FIDEL	1002	1002	W310760	TYP_FAM_OFR_FIDEL	TYP_FAM_OFR_FIDEL
L310770	REF_ICS	1002	1002	W310770	REF_ICS	REF_ICS
L310780	TYP_OFR_FIDL	1002	1002	W310780	TYP_OFR_FIDL	TYP_OFR_FIDL
L310790	TYP_PRVE	1002	1002	W310790	TYP_PRVE	TYP_PRVE
L310800	TYP_STATU_FIDL	1002	1002	W310800	TYP_STATU_FIDL	TYP_STATU_FIDL
L310810	TYP_TYP_PRVE	1002	1002	W310810	TYP_TYP_PRVE	TYP_TYP_PRVE
L310820	REGRP_NATU_LIEN	1002	1002	W310820	REGRP_NATU_LIEN	REGRP_NATU_LIEN
L310890	RPRSTN	1002	1002	W310890	RPRSTN	RPRSTN
L310940	REVNU	1002	1002	W310940	REVNU	REVNU
L311010	RSEAU_BQR	1002	1002	W311010	RSEAU_BQR	RSEAU_BQR
L311090	ECD_SECUCPTE	1002	1002	W311090	ECD_SECUCPTE	ECD_SECUCPTE
L311110	SEGM_MRCH_MRCH	1002	1002	W311110	SEGM_MRCH_MRCH	SEGM_MRCH_MRCH
L311130	SEGM_REFC	1002	1002	W311130	SEGM_REFC	SEGM_REFC
L311150	SGMTN_REFC	1002	1002	W311150	SGMTN_REFC	SGMTN_REFC
L31118A	SEGM_MRCH_CIAL_A	1002	1002	W311180	SEGM_MRCH_CIAL	SEGM_MRCH_CIAL
L31118B	SEGM_MRCH_CIAL	1002	1002	W311180	SEGM_MRCH_CIAL	SEGM_MRCH_CIAL
L311220	SEGM_SEGM	1002	1002	W311220	SEGM_SEGM	SEGM_SEGM
L311240	SENSIBILITE_TECHN_CNTCT	1002	1002	W311240	SENSIBILITE_TECHN_CNTCT	SENSIBILITE_TECHN_CNTCT
L311260	SERV	1002	1002	W311260	SERV	SERV
L311390	SPRT_CTR_ASSU_VIE	1002	1002	W311390	SPRT_CTR_ASSU_VIE	SPRT_CTR_ASSU_VIE
L311440	SS_STATU_MTF_CNTCT	1002	1002	W311440	SS_STATU_MTF_CNTCT	SS_STATU_MTF_CNTCT
L311490	STATU_MTF_CNTCT	1002	1002	W311490	STATU_MTF_CNTCT	STATU_MTF_CNTCT
L312240	EST_CLI_POUR	1002	1002	W312240	EST_CLI_POUR	EST_CLI_POUR
L312260	PERSON_PHSQ_LIEN_JUR	1002	1002	W312260	PERSON_PHSQ_LIEN_JUR	PERSON_PHSQ_LIEN_JUR
L312320	PAYS_NATNLT	1002	1002	W312320	PAYS_NATNLT	PAYS_NATNLT
L312360	PERSON_PAYS_RESDC	1002	1002	W312360	PERSON_PAYS_RESDC	PERSON_PAYS_RESDC
L312400	PERSON_EST_ENTR	1002	1002	W312400	PERSON_EST_ENTR	PERSON_EST_ENTR
L312420	ETS_CMPS_ENTR	1002	1002	W312420	ETS_CMPS_ENTR	ETS_CMPS_ENTR
L312460	PERSON_PHSQ_CSP	1002	1002	W312460	PERSON_PHSQ_CSP	PERSON_PHSQ_CSP
L312480	ENTR_ACTI_ECON	1002	1002	W312480	ENTR_ACTI_ECON	ENTR_ACTI_ECON
L312500	ETS_ACTI_ECON	1002	1002	W312500	ETS_ACTI_ECON	ETS_ACTI_ECON
L312540	PART_CLASS_GST_PARTC	1002	1002	W312540	PART_CLASS_GST_PARTC	PART_CLASS_GST_PARTC
L312560	PART_PORTEF	1002	1002	W312560	PART_PORTEF	PART_PORTEF
L312580	EDS_GERE_PART	1002	1002	W312580	EDS_GERE_PART	EDS_GERE_PART
L312600	PART_MRCH	1002	1002	W312600	PART_MRCH	PART_MRCH
L312620	PART_SEGM	1002	1002	W312620	PART_SEGM	PART_SEGM
L312700	LIM_DCVT_CSCA	1002	1002	W312700	LIM_DCVT_CSCA	LIM_DCVT_CSCA
L312740	SITUA_PARTC_PERSON	1002	1002	W312740	SITUA_PARTC_PERSON	SITUA_PARTC_PERSON
L312760	SITUA_PARTC_PART	1002	1002	W312760	SITUA_PARTC_PART	SITUA_PARTC_PART
L312800	MSVG_CTR	1002	1002	W312800	MSVG_CTR	MSVG_CTR
L312820	MSVG_EDC	1002	1002	W312820	MSVG_EDC	MSVG_EDC
L313300	SLD_COLCT_QUOTD	1002	1002	W313300	SLD_COLCT_QUOTD	SLD_COLCT_QUOTD
L313320	TYP_TK_COM	1002	1002	W313320	TYP_TK_COM	TYP_TK_COM
L313400	SYNTH_CPTE_ESPECES	1002	1002	W313400	SYNTH_CPTE_ESPECES	SYNTH_CPTE_ESPECES
L313440	COMRC_TIM_ADHR	1002	1002	W313440	COMRC_TIM_ADHR	COMRC_TIM_ADHR
L313460	MATRL_CB	1002	1002	W313460	MATRL_CB	MATRL_CB
L313480	STAT_COMRC_MCHIN	1002	1002	W313480	STAT_COMRC_MCHIN	STAT_COMRC_MCHIN
L313500	ECD_CB	1002	1002	W313500	ECD_CB	ECD_CB
L313520	SPRT_CB	1002	1002	W313520	SPRT_CB	SPRT_CB
L313540	PROD_CB	1002	1002	W313540	PROD_CB	PROD_CB
L313560	OPPO_CB	1002	1002	W313560	OPPO_CB	OPPO_CB
L313580	OPERN_CB	1002	1002	W313580	OPERN_CB	OPERN_CB
L313600	EPRGN_FINC_FEUILT	1002	1002	W313600	EPRGN_FINC_FEUILT	EPRGN_FINC_FEUILT
L313620	QUALIF_MIF	1002	1002	W313620	QUALIF_MIF	QUALIF_MIF
L313710	TYP_INDIC_CLI	1002	1002	W313710	TYP_INDIC_CLI	TYP_INDIC_CLI
L313750	TYP_MODL_COM	1002	1002	W313750	TYP_MODL_COM	TYP_MODL_COM
L31379A	TYP_PORTEF_A	1002	1002	W313790	TYP_PORTEF	TYP_PORTEF
L31379B	TYP_PORTEF	1002	1002	W313790	TYP_PORTEF	TYP_PORTEF
L313840	TYP_ACTN_CRED_COMPLEXE	1002	1002	W313840	TYP_ACTN_CRED_COMPLEXE	TYP_ACTN_CRED_COMPLEXE
L31385A	TYP_AGT_ECON_A	1002	1002	W313850	TYP_AGT_ECON	TYP_AGT_ECON
L31385B	TYP_AGT_ECON	1002	1002	W313850	TYP_AGT_ECON	TYP_AGT_ECON
L313860	TYP_AMRTSM_FIGE	1002	1002	W313860	TYP_AMRTSM_FIGE	TYP_AMRTSM_FIGE
L313870	TYP_ASSUR	1002	1002	W313870	TYP_ASSUR	TYP_ASSUR
L313880	TYP_AVNC_INSTRCTN_GRNT	1002	1002	W313880	TYP_AVNC_INSTRCTN_GRNT	TYP_AVNC_INSTRCTN_GRNT
L31389A	TYP_BAR_FACTN_A	1002	1002	W313890	TYP_BAR_FACTN	TYP_BAR_FACTN
L31389B	TYP_BAR_FACTN	1002	1002	W313890	TYP_BAR_FACTN	TYP_BAR_FACTN
L313900	TYP_BIEN_FINANCE	1002	1002	W313900	TYP_BIEN_FINANCE	TYP_BIEN_FINANCE
L313910	TYP_CATG_ETS	1002	1002	W313910	TYP_CATG_ETS	TYP_CATG_ETS
L313920	TYP_CATG_FINCT	1002	1002	W313920	TYP_CATG_FINCT	TYP_CATG_FINCT
L313930	TYP_CATG_JUR	1002	1002	W313930	TYP_CATG_JUR	TYP_CATG_JUR
L313940	TYP_CATG_JUR_INSEE	1002	1002	W313940	TYP_CATG_JUR_INSEE	TYP_CATG_JUR_INSEE
L313950	TYP_CATG_OFR_ASSU	1002	1002	W313950	TYP_CATG_OFR_ASSU	TYP_CATG_OFR_ASSU
L313960	TYP_CD_AGE	1002	1002	W313960	TYP_CD_AGE	TYP_CD_AGE
